state,basin,well_name_anp,well_name_operator,field,operator,contract_number,period,oil,condensate,petroleum,gas_associate,gas_non_associate,total_gas,volume_gas_royalties,water,installation_destination,installation_type,production_time
Rio de Janeiro,Campos,7MRL 0088H RJS      ,7MRL 0088H RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,2536.9657,0,2536.9657,16.7496,0,16.7496,501.04197,9292.5416,PETROBRAS 33,UEP,588
Rio de Janeiro,Campos,7MRL 0069  RJS      ,7MRL 0069  RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1761.3894,0,1761.3894,19.6564,0,19.6564,587.99314,8031.3274,PETROBRAS 35,UEP,687
Rio de Janeiro,Campos,4RJS 0431  RJ       ,4RJS 0431  RJ       ,BONITO,Petrobras,4.8E+14,2016/04,177.3309,0,177.3309,3.1594,0,3.1594,94.57068,97.6667,PLATAFORMA DE ENCHOVA,UEP,543
Rio de Janeiro,Campos,3MLS 0002  RJS      ,3MLS 0002  RJS      ,MARLIM SUL,Petrobras,4.8E+14,2016/04,1244.5018,0,1244.5018,36.7826,0,36.7826,1103.47784,4809.0441,PETROBRAS 40,UEP,720
Rio de Janeiro,Campos,7VM  0074HPRJS      ,7VM  0074HPRJS      ,VERMELHO,Petrobras,4.8E+14,2016/04,120.1916,0,120.1916,0.6985,0,0.6985,20.5576,2393.6551,PLATAFORMA DE VERMELHO-II,UEP,694
Rio Grande do Norte,Potiguar,7SER 0002D RNS      ,7SER 0002D RNS      ,SERRA,Petrobras,4.8E+14,2016/04,117.284,0,117.284,0.5146,0,0.5146,15.38228,2406.7193,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7MRL 0040D RJS      ,7MRL 0040D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,0.1786,0,0.1786,0.0023,0,0.0023,0.0691,0.2646,PETROBRAS 19,UEP,1
Rio de Janeiro,Campos,7MRL 0109H RJS      ,7MRL 0109H RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1580.5926,0,1580.5926,17.8617,0,17.8617,534.30779,3581.7204,PETROBRAS 33,UEP,540
Rio de Janeiro,Campos,7MRL 0053D RJS      ,7MRL 0053D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,2846.8068,0,2846.8068,35.4344,0,35.4344,1059.9715,5426.3426,PETROBRAS 19,UEP,596
Espírito Santo,Espírito Santo,3ESS 0082  ES       ,3ESS 0082  ES       ,PEROÁ,Petrobras,4.8E+14,2016/04,0,28.6413,28.6413,0,92.8807,92.8807,2786.42072,0.0545,PEROA,UEP,697
Rio de Janeiro,Campos,7EN  0048H RJS      ,7EN  0048H RJS      ,ENCHOVA,Petrobras,4.8E+14,2016/04,171.3168,0,171.3168,4.0703,0,4.0703,120.94909,804.5866,PLATAFORMA DE ENCHOVA,UEP,661
Rio de Janeiro,Campos,7MRL 0054  RJS      ,7MRL 0054  RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1783.1223,0,1783.1223,24.5483,0,24.5483,734.32784,2442.9874,PETROBRAS 19,UEP,610
Rio de Janeiro,Campos,7MRL 0062D RJS      ,7MRL 0062D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,2339.1833,0,2339.1833,35.678,0,35.678,1067.25848,2247.2812,PETROBRAS 20,UEP,686
Rio de Janeiro,Campos,7VM  0073HPRJS      ,7VM  0073HPRJS      ,VERMELHO,Petrobras,4.8E+14,2016/04,209.193,0,209.193,0.922,0,0.922,27.13321,3400.3497,PLATAFORMA DE VERMELHO-II,UEP,696
Rio de Janeiro,Campos,1RJS 0512HARJ       ,1RJS 0512HARJ       ,CONGRO,Petrobras,4.8E+14,2016/04,1067.0656,0,1067.0656,23.5769,0,23.5769,701.69454,4.5945,PLATAFORMA DE NAMORADO-1,UEP,718
Rio de Janeiro,Campos,7VM  0071HPRJS      ,7VM  0071HPRJS      ,VERMELHO,Petrobras,4.8E+14,2016/04,112.8419,0,112.8419,0.3821,0,0.3821,11.24379,1074.3427,PLATAFORMA DE VERMELHO-III,UEP,720
Rio de Janeiro,Campos,7MRL 0082D RJS      ,7MRL 0082D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1400.3687,0,1400.3687,25.0095,0,25.0095,748.12606,399.9749,PETROBRAS 35,UEP,665
Rio de Janeiro,Campos,7PM  0035DPRJS      ,7PM  0035DPRJS      ,PAMPO,Petrobras,4.8E+14,2016/04,455.4477,0,455.4477,4.6037,0,4.6037,137.89748,1838.6714,PLATAFORMA DE PAMPO-1,UEP,708
Rio de Janeiro,Campos,7AB  0060D RJS      ,7AB  0060D RJS      ,ALBACORA,Petrobras,4.8E+14,2016/04,2570.9856,0,2570.9856,27.8435,0,27.8435,834.65354,2775.6506,PETROBRAS 31,UEP,656
Rio de Janeiro,Campos,7VM  0078DPRJS      ,7VM  0078DPRJS      ,VERMELHO,Petrobras,4.8E+14,2016/04,131.6342,0,131.6342,0.6117,0,0.6117,18.00346,2084.5841,PLATAFORMA DE VERMELHO-III,UEP,694
Rio de Janeiro,Campos,7MRL 0043D RJS      ,7MRL 0043D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,2049.2736,0,2049.2736,21.4679,0,21.4679,642.18407,1746.3383,PETROBRAS 19,UEP,657
Rio de Janeiro,Campos,7RO  0009D RJS      ,7RO  0009D RJS      ,RONCADOR,Petrobras,4.8E+14,2016/04,4381.1017,0,4381.1017,79.8292,0,79.8292,2393.71354,10174.0499,PETROBRAS 52,UEP,642
Rio de Janeiro,Campos,7MRL 0111D RJS      ,7MRL 0111D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1175.237,0,1175.237,18.0151,0,18.0151,538.89803,2317.0643,PETROBRAS 37,UEP,720
Rio de Janeiro,Campos,7BR25HPRJS          ,7BR25HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,1555.4398,0,1555.4398,23.4481,0,23.4481,701.24092,4518.2372,PETROBRAS 43,UEP,634
Rio de Janeiro,Campos,7MRL141HPRJS        ,7MRL141HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,4709.4946,0,4709.4946,89.8556,0,89.8556,2687.90779,11422.5551,PETROBRAS 37,UEP,720
Rio de Janeiro,Campos,7CRP 0063WARJS      ,7CRP 0063WARJS      ,CARAPEBA,Petrobras,4.8E+14,2016/04,1067.108,0,1067.108,4.7366,0,4.7366,138.97894,2313.8374,PLATAFORMA DE CARAPEBA-I,UEP,720
Rio de Janeiro,Campos,7MRL 0099D RJS      ,7MRL 0099D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,4756.8648,0,4756.8648,41.0811,0,41.0811,1228.88499,2379.966,PETROBRAS 33,UEP,587
Rio de Janeiro,Campos,7MRL 0100H RJS      ,7MRL 0100H RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,334.855,0,334.855,3.3928,0,3.3928,101.49099,814.7084,PETROBRAS 26,UEP,217
Rio de Janeiro,Campos,7MRL 0101D RJS      ,7MRL 0101D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1294.5211,0,1294.5211,23.8165,0,23.8165,712.43805,2185.8211,PETROBRAS 37,UEP,696
Rio de Janeiro,Campos,7RO  0008  RJS      ,7RO  0008  RJS      ,RONCADOR,Petrobras,4.8E+14,2016/04,12219.7227,0,12219.7227,196.9282,0,196.9282,5904.97797,73.7543,PETROBRAS 52,UEP,720
Rio de Janeiro,Campos,7PM39HRJS           ,7PM39HRJS           ,PAMPO,Petrobras,4.8E+14,2016/04,293.9186,0,293.9186,2.7309,0,2.7309,81.8009,3109.9823,PLATAFORMA DE PAMPO-1,UEP,565
Rio de Janeiro,Campos,7PM39HRJS           ,7PM39HRJS           ,LINGUADO,Petrobras,4.8E+14,2016/04,2.7291,0,2.7291,0.0254,0,0.0254,0,28.8775,PLATAFORMA DE PAMPO-1,UEP,5
Rio Grande do Norte,Potiguar,7SER7DRNS           ,7SER7DRNS           ,SERRA,Petrobras,4.8E+14,2016/04,63.7992,0,63.7992,0.8328,0,0.8328,24.8922,2667.9621,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7BR23HPRJS          ,7BR23HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,320.1773,0,320.1773,3.6338,0,3.6338,108.67144,4137.818,PETROBRAS 43,UEP,381
Rio de Janeiro,Campos,7AB  0059H RJS      ,7AB  0059H RJS      ,ALBACORA,Petrobras,4.8E+14,2016/04,1562.6341,0,1562.6341,25.3495,0,25.3495,759.89276,526.5338,PETROBRAS 31,UEP,663
Rio de Janeiro,Campos,7PM  0038D RJS      ,7PM  0038D RJS      ,PAMPO,Petrobras,4.8E+14,2016/04,257.812,0,257.812,2.2655,0,2.2655,67.85881,480.8568,PLATAFORMA DE PAMPO-1,UEP,328
Rio de Janeiro,Campos,7PM  0038D RJS      ,7PM  0038D RJS      ,LINGUADO,Petrobras,4.8E+14,2016/04,2.3939,0,2.3939,0.021,0,0.021,0,4.4649,PLATAFORMA DE PAMPO-1,UEP,3
Espírito Santo,Espírito Santo,4ESS 0089A ES       ,4ESS 0089A ES       ,PEROÁ,Petrobras,4.8E+14,2016/04,0,34.053,34.053,0,154.1962,154.1962,4625.88595,0.0939,PEROA,UEP,684
Rio de Janeiro,Campos,7MRL 0089D RJS      ,7MRL 0089D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,2213.5579,0,2213.5579,12.9671,0,12.9671,387.89431,3240.7944,PETROBRAS 33,UEP,592
Rio Grande do Norte,Potiguar,7SER 0003H RNS      ,7SER 0003H RNS      ,SERRA,Petrobras,4.8E+14,2016/04,97.5944,0,97.5944,2.6737,0,2.6737,79.91975,676.6903,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7MRL 0112H RJS      ,7MRL 0112H RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,4384.5867,0,4384.5867,55.434,0,55.434,1658.23191,9089.5321,PETROBRAS 19,UEP,652
Rio de Janeiro,Campos,7MRL 0104D RJS      ,7MRL 0104D RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,4453.713,0,4453.713,72.1299,0,72.1299,2157.66669,3312.9649,PETROBRAS 37,UEP,682
Rio de Janeiro,Campos,7MRL 0118H RJS      ,7MRL 0118H RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,1320.954,0,1320.954,19.0168,0,19.0168,568.863,4074.1209,PETROBRAS 35,UEP,663
Rio de Janeiro,Campos,7BR27HPRJS          ,7BR27HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,0.0547,0,0.0547,0.0011,0,0.0011,0.03269,0.9586,PETROBRAS 43,UEP,1
Rio de Janeiro,Campos,7RO25DRJS           ,7RO25DRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,3567.8779,0,3567.8779,63.5421,0,63.5421,1905.33575,4512.0612,PETROBRAS 52,UEP,720
Ceará,Ceará,7EP  0008DPCES      ,7EP  0008DPCES      ,ESPADA,Petrobras,4.8E+14,2016/04,281.664,0,281.664,1.7892,0,1.7892,53.48594,1.8802,PLATAFORMA DE ESPADA 1,UEP,720
Ceará,Ceará,7AT21DPCES          ,7AT21DPCES          ,ATUM,Petrobras,4.8E+14,2016/04,461.8926,0,461.8926,31.367,0,31.367,941.01099,34.4092,PLATAFORMA DE ATUM 2,UEP,718
Rio de Janeiro,Campos,7MLS21HPRJS         ,7MLS21HPRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,3141.6108,0,3141.6108,81.8566,0,81.8566,2455.69799,9577.4551,PETROBRAS 40,UEP,720
Rio de Janeiro,Campos,7MLS10HPARJS        ,7MLS10HPARJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,3321.6946,0,3321.6946,56.3535,0,56.3535,1690.60576,12056.5154,PETROBRAS 40,UEP,720
Sergipe,Sergipe,7GA  0061D SES      ,7GA  0061D SES      ,GUARICEMA,Petrobras,4.8E+14,2016/04,27.6127,0,27.6127,8.8732,0,8.8732,0,0.0243,PLATAFORMA PGA-08 DE GUARICEMA,UEP,712
Sergipe,Sergipe,7GA  0063D SES      ,7GA  0063D SES      ,GUARICEMA,Petrobras,4.8E+14,2016/04,97.0648,0,97.0648,3.9483,0,3.9483,0,0.0941,PLATAFORMA PGA-08 DE GUARICEMA,UEP,709
Rio de Janeiro,Campos,7MRL 0102H RJS      ,7MRL 0102H RJS      ,MARLIM,Petrobras,4.8E+14,2016/04,5391.4243,0,5391.4243,85.3628,0,85.3628,2553.51297,8490.4552,PETROBRAS 35,UEP,720
Rio de Janeiro,Campos,7BO22HRJS           ,7BO22HRJS           ,BONITO,Petrobras,4.8E+14,2016/04,659.7076,0,659.7076,36.5635,0,36.5635,1094.45867,1.3334,PLATAFORMA DE ENCHOVA,UEP,714
Rio de Janeiro,Campos,7BR44HPRJS          ,7BR44HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,5795.8284,0,5795.8284,66.8075,0,66.8075,1997.95143,2603.9157,PETROBRAS 43,UEP,698
Rio de Janeiro,Campos,7CRT34HPRJS         ,7CRT34HPRJS         ,CARATINGA,Petrobras,4.8E+14,2016/04,691.5384,0,691.5384,15.6272,0,15.6272,467.79278,121.078,PETROBRAS 48,UEP,288
Rio de Janeiro,Campos,7ABL8HRJS           ,7ABL8HRJS           ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,4700.5176,0,4700.5176,72.2739,0,72.2739,2163.69475,6084.0565,PETROBRAS 50,UEP,646
Espírito Santo,Campos,3BRSA149HPESS       ,3ESS110HP           ,JUBARTE,Petrobras,4.8E+14,2016/04,6158.5836,0,6158.5836,43.6106,0,43.6106,1307.75323,19995.6735,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7BO21HPRJS          ,7BO21HPRJS          ,BONITO,Petrobras,4.8E+14,2016/04,1411.5046,0,1411.5046,21.0616,0,21.0616,630.44102,251.0712,PLATAFORMA DE ENCHOVA,UEP,710
Rio de Janeiro,Campos,7BR40HPRJS          ,7BR40HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,4502.2747,0,4502.2747,59.1922,0,59.1922,1770.20487,499.7579,PETROBRAS 43,UEP,693
Rio de Janeiro,Campos,7BR53HPARJS         ,7BR53HPARJS         ,BARRACUDA,Petrobras,4.8E+14,2016/04,22.064,0,22.064,0.2852,0,0.2852,8.53011,72.6312,PETROBRAS 43,UEP,18
Ceará,Ceará,7AT22DPCES          ,7AT22DPCES          ,ATUM,Petrobras,4.8E+14,2016/04,195.9219,0,195.9219,3.3047,0,3.3047,99.14048,123.6424,PLATAFORMA DE ATUM 2,UEP,718
Rio de Janeiro,Campos,7MRL154HPRJS        ,7MRL154HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,4621.2373,0,4621.2373,69.9797,0,69.9797,2093.3486,6547.7503,PETROBRAS 37,UEP,720
Sergipe,Sergipe,7CM93HPASES         ,7CM93HPASES         ,CAMORIM,Petrobras,4.8E+14,2016/04,89.9325,0,89.9325,1.3034,0,1.3034,38.87559,28.3968,PLATAFORMA PCM-03 DE CAMORIM,UEP,716
Rio de Janeiro,Campos,7CRT26HPRJS         ,7CRT26HPRJS         ,CARATINGA,Petrobras,4.8E+14,2016/04,2783.0021,0,2783.0021,40.3073,0,40.3073,1206.57747,59.6924,PETROBRAS 48,UEP,325
Rio de Janeiro,Campos,7BJ11HPRJS          ,7BJT                ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,27.9356,0,27.9356,0.471,0,0.471,13.77614,47.434,FPSO Fluminense,UEP,27
Rio de Janeiro,Campos,7BR42HPRJS          ,7BR42HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,7714.3857,0,7714.3857,97.6211,0,97.6211,2919.46419,869.6367,PETROBRAS 43,UEP,705
Rio de Janeiro,Campos,7BR56HRJS           ,7BR56HRJS           ,BARRACUDA,Petrobras,4.8E+14,2016/04,5911.9597,0,5911.9597,79.6253,0,79.6253,2381.28083,2257.5298,PETROBRAS 43,UEP,692
Rio de Janeiro,Campos,7PM40DPRJS          ,7PM40DPRJS          ,PAMPO,Petrobras,4.8E+14,2016/04,524.9932,0,524.9932,2.822,0,2.822,84.52826,2873.2653,PLATAFORMA DE PAMPO-1,UEP,607
Sergipe,Sergipe,7CM97HPSES          ,7CM97HPSES          ,CAMORIM,Petrobras,4.8E+14,2016/04,46.3649,0,46.3649,7.3031,0,7.3031,217.81864,0.9913,PLATAFORMA PCM-02 DE CAMORIM,UEP,719
Rio de Janeiro,Campos,7BO23HRJS           ,7BO23HRJS           ,BONITO,Petrobras,4.8E+14,2016/04,616.549,0,616.549,11.1152,0,11.1152,332.71243,3.1237,PLATAFORMA DE ENCHOVA,UEP,714
Rio de Janeiro,Campos,7BJ18HPARJS         ,7BJVx               ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO Fluminense,UEP,0
Rio de Janeiro,Campos,7ABL11HRJS          ,7ABL11HRJS          ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,2374.3418,0,2374.3418,38.2761,0,38.2761,1145.88749,1154.1604,PETROBRAS 50,UEP,646
Rio de Janeiro,Campos,7RO40RJS            ,7RO40RJS            ,RONCADOR,Petrobras,4.8E+14,2016/04,5693.9841,0,5693.9841,124.7206,0,124.7206,3739.80203,10621.7665,PETROBRAS 52,UEP,720
Rio de Janeiro,Campos,7RO34DRJS           ,7RO34DRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,5652.5034,0,5652.5034,134.8869,0,134.8869,4044.64143,5155.334,PETROBRAS 52,UEP,720
Rio de Janeiro,Campos,7BR31HPRJS          ,7BR31HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,41.0664,0,41.0664,0.6348,0,0.6348,18.98418,332.264,PETROBRAS 43,UEP,22
Rio de Janeiro,Campos,7MLS42HRJS          ,7MLS42HRJS          ,MARLIM SUL,Petrobras,4.8E+14,2016/04,4799.3722,0,4799.3722,71.0552,0,71.0552,2131.65641,21888.5774,PETROBRAS 40,UEP,720
Rio de Janeiro,Campos,7BJ9HRJS            ,7BJW                ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO Fluminense,UEP,0
Rio de Janeiro,Campos,7BJ8HARJS           ,7BJQ2               ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,1514.6169,0,1514.6169,18.6931,0,18.6931,546.74437,2841.9129,FPSO Fluminense,UEP,707
Rio de Janeiro,Campos,7CRT21HPRJS         ,7CRT21HPRJS         ,CARATINGA,Petrobras,4.8E+14,2016/04,1997.0977,0,1997.0977,24.6467,0,24.6467,737.78627,6324.1394,PETROBRAS 48,UEP,264
Rio de Janeiro,Campos,7BJ16HRJS           ,7BJS                ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,373.6655,0,373.6655,5.1706,0,5.1706,151.23151,2481.2734,FPSO Fluminense,UEP,395
Rio de Janeiro,Campos,7MRL147HPRJS        ,7MRL147HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,1829.3483,0,1829.3483,35.3662,0,35.3662,1057.93071,9293.4534,PETROBRAS 37,UEP,699
Rio de Janeiro,Campos,7MRL150HPRJS        ,7MRL150HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2494.3053,0,2494.3053,40.2271,0,40.2271,1203.33785,8959.2502,PETROBRAS 37,UEP,720
Rio de Janeiro,Campos,7MRL138HPRJS        ,7MRL138HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2500.3758,0,2500.3758,42.271,0,42.271,1264.48037,7381.0136,PETROBRAS 37,UEP,631
Sergipe,Sergipe,7GA64DSES           ,7GA64DSES           ,GUARICEMA,Petrobras,4.8E+14,2016/04,393.6889,0,393.6889,6.492,0,6.492,0,0.3908,PLATAFORMA PGA-03 DE GUARICEMA,UEP,720
Rio de Janeiro,Campos,7SA5HPRJS           ,7SAF                ,SALEMA,Shell Brasil,4.8E+14,2016/04,1372.1969,0,1372.1969,27.8638,0,27.8638,799.9051,2356.7557,FPSO Fluminense,UEP,384
Rio de Janeiro,Campos,7ABL24HPRJS         ,7ABL24HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,5137.0281,0,5137.0281,48.1132,0,48.1132,1440.38579,7875.664,PETROBRAS 50,UEP,647
Rio de Janeiro,Campos,7CG5HPRJS           ,7CG5HPRJS           ,CONGRO,Petrobras,4.8E+14,2016/04,401.8685,0,401.8685,8.2669,0,8.2669,246.03835,179.6083,PLATAFORMA DE CHERNE-2,UEP,617
Rio Grande do Norte,Potiguar,7SER9DRNS           ,7SER9DRNS           ,SERRA,Petrobras,4.8E+14,2016/04,116.8219,0,116.8219,0.1385,0,0.1385,4.14043,684.055,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7ABL20HPRJS         ,7ABL20HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,2777.4895,0,2777.4895,31.3898,0,31.3898,939.73006,12716.9857,PETROBRAS 50,UEP,646
Rio de Janeiro,Campos,7MLL10HPRJS         ,7MLL10HPRJS         ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,15776.6428,0,15776.6428,201.2609,0,201.2609,2330.19588,6825.9811,PETROBRAS 53,UEP,720
Rio de Janeiro,Campos,7MRL171HPRJS        ,7MRL171HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,4728.5854,0,4728.5854,66.4835,0,66.4835,1988.76431,5598.15,PETROBRAS 35,UEP,665
Rio de Janeiro,Campos,7PM41HPRJS          ,7PM41HPRJS          ,PAMPO,Petrobras,4.8E+14,2016/04,534.1444,0,534.1444,2.9036,0,2.9036,86.9726,5048.7527,PLATAFORMA DE PAMPO-1,UEP,637
Rio de Janeiro,Campos,7PM41HPRJS          ,7PM41HPRJS          ,LINGUADO,Petrobras,4.8E+14,2016/04,4.9597,0,4.9597,0.027,0,0.027,0,46.8798,PLATAFORMA DE PAMPO-1,UEP,6
Rio de Janeiro,Campos,7SA3HPARJS          ,7SAEZ               ,SALEMA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO Fluminense,UEP,0
Espírito Santo,Campos,7JUB4HPESS          ,7JUB4HPESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,6028.8647,0,6028.8647,41.9296,0,41.9296,1257.34691,5409.0942,PETROBRAS 57,UEP,720
Rio Grande do Norte,Potiguar,7CIO3HPRNS          ,7CIO3HPRNS          ,CIOBA,Petrobras,4.8E+14,2016/04,562.5489,0,562.5489,0.821,0,0.821,24.62917,4.9817,PLATAFORMA DE CIOBA 1,UEP,692
Rio de Janeiro,Campos,7ABL13HPRJS         ,7ABL13HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,4240.8396,0,4240.8396,65.5983,0,65.5983,1963.84663,1847.1738,PETROBRAS 50,UEP,647
Rio de Janeiro,Campos,7ABL16HPRJS         ,7ABL16HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,1379.3618,0,1379.3618,19.8385,0,19.8385,593.91297,196.1521,PETROBRAS 50,UEP,307
Rio de Janeiro,Campos,7RO26HRJS           ,7RO26HRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,7891.3797,0,7891.3797,127.7858,0,127.7858,3831.71187,7.896,PETROBRAS 52,UEP,720
Rio de Janeiro,Campos,7MRL169HPRJS        ,7MRL169HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,3580.8681,0,3580.8681,39.956,0,39.956,1195.2291,1852.2924,PETROBRAS 19,UEP,645
Rio de Janeiro,Campos,7PU13HPRJS          ,7PU13HPRJS          ,PIRAÚNA,Petrobras,4.8E+14,2016/04,1193.0923,0,1193.0923,16.5214,0,16.5214,495.64173,3332.4185,PETROBRAS 15,UEP,604
Rio de Janeiro,Campos,7AB78HRJS           ,7AB78HRJS           ,ALBACORA,Petrobras,4.8E+14,2016/04,827.5052,0,827.5052,21.4821,0,21.4821,643.96017,659.3308,PETROBRAS 31,UEP,663
Rio de Janeiro,Campos,7PM43HARJS          ,7PM43HARJS          ,PAMPO,Petrobras,4.8E+14,2016/04,613.4169,0,613.4169,3.2689,0,3.2689,97.91543,3716.7741,PLATAFORMA DE PAMPO-1,UEP,715
Rio de Janeiro,Campos,7AB75RJS            ,7AB75RJS            ,ALBACORA,Petrobras,4.8E+14,2016/04,4867.6435,0,4867.6435,114.0026,0,114.0026,3417.41476,1884.0122,PETROBRAS 25,UEP,702
Sergipe,Sergipe,4BRSA189ASES        ,4SES149A            ,PIRANEMA,Petrobras,4.8E+14,2016/04,115.418,0,115.418,144.0098,0,144.0098,466.20937,11.7448,PLATAFORMA DE PIRANEMA,UEP,202
Espírito Santo,Espírito Santo,4BRSA265ESS         ,4ESS138             ,CANAPU,Petrobras,4.8E+14,2016/04,0,317.5687,317.5687,1088.2923,0,1088.2923,32648.76837,1.4276,FPSO CIDADE DE VITÓRIA,UEP,717
Rio de Janeiro,Campos,7EN52HRJS           ,7EN52HRJS           ,ENCHOVA,Petrobras,4.8E+14,2016/04,611.576,0,611.576,8.3411,0,8.3411,247.85988,386.0702,PLATAFORMA DE ENCHOVA,UEP,714
Rio Grande do Norte,Potiguar,7SER14DRNS          ,7SER14DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,128.1178,0,128.1178,0.003,0,0.003,0.09064,599.5784,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7EN51HPRJS          ,7EN51HPRJS          ,ENCHOVA,Petrobras,4.8E+14,2016/04,506.3767,0,506.3767,2.0197,0,2.0197,60.01564,572.5761,PLATAFORMA DE ENCHOVA,UEP,708
Rio de Janeiro,Campos,7MRL173HPRJS        ,7MRL173HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,1252.5228,0,1252.5228,12.7769,0,12.7769,382.20303,1532.2732,PETROBRAS 18,UEP,247
Rio de Janeiro,Campos,7ABL44HPRJS         ,7ABL44HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,3204.4557,0,3204.4557,57.0367,0,57.0367,1707.53178,3084.7815,PETROBRAS 50,UEP,647
Rio de Janeiro,Campos,7ABL46HPARJS        ,7ABL46HPARJS        ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,1531.544,0,1531.544,22.9238,0,22.9238,686.2788,817.5724,PETROBRAS 50,UEP,645
Rio de Janeiro,Campos,7RO66DRJS           ,7RO66DRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,13348.0253,0,13348.0253,260.6175,0,260.6175,7814.72697,741.2923,PETROBRAS 52,UEP,720
Rio de Janeiro,Campos,7AB80HRJS           ,7AB80HRJS           ,ALBACORA,Petrobras,4.8E+14,2016/04,1599.3691,0,1599.3691,52.4889,0,52.4889,1573.44112,3252.5536,PETROBRAS 25,UEP,702
Espírito Santo,Espírito Santo,7GLF8HESS           ,7GLF8HESS           ,GOLFINHO,Petrobras,4.8E+14,2016/04,1786.839,0,1786.839,23.8872,0,23.8872,713.80732,5914.7325,FPSO CIDADE DE VITÓRIA,UEP,707
Rio Grande do Norte,Potiguar,7SER19DRNS          ,7SER19DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,92.0616,0,92.0616,0.0656,0,0.0656,1.96108,554.5365,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio Grande do Norte,Potiguar,7SER17DRNS          ,7SER17DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,165.0624,0,165.0624,0.8753,0,0.8753,26.16425,154.6895,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
